variant,accession,date,weight
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723469,2025-01-13,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19723480,2025-01-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723411,2025-01-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723418,2025-01-13,1.0
other,EPI_ISL_19723448,2025-01-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723443,2025-01-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709486,2024-11-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709495,2024-11-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709493,2024-11-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709484,2024-11-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709492,2024-11-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709503,2024-11-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712172,2024-12-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712186,2024-12-13,1.0
other,EPI_ISL_19712185,2024-12-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712188,2024-12-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712183,2024-12-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712187,2024-12-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712798,2024-12-13,1.0
other,EPI_ISL_19723472,2025-01-14,1.0
other,EPI_ISL_19723460,2025-01-14,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723477,2025-01-14,1.0
other,EPI_ISL_19723483,2025-01-14,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723415,2025-01-14,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723454,2025-01-14,1.0
other,EPI_ISL_19726575,2025-01-14,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709488,2024-11-14,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709497,2024-11-14,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723482,2025-01-15,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723479,2025-01-15,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723429,2025-01-15,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723440,2025-01-15,1.0
other,EPI_ISL_19723450,2025-01-15,1.0
other,EPI_ISL_19723453,2025-01-12,1.0
other,EPI_ISL_19726579,2025-01-15,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726603,2025-01-15,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712184,2024-12-15,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712202,2024-12-15,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712203,2024-12-15,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712792,2024-12-15,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712802,2024-12-15,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712776,2024-12-15,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712772,2024-12-15,1.0
other,EPI_ISL_19726530,2025-01-16,1.0
other,EPI_ISL_19726532,2025-01-16,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726572,2025-01-16,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712795,2024-12-16,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712797,2024-12-16,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712793,2024-12-16,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712775,2024-12-16,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712777,2024-12-16,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712778,2024-12-16,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712769,2024-12-16,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712770,2024-12-16,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712771,2024-12-16,1.0
other,EPI_ISL_19726491,2025-01-17,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726559,2025-01-17,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726578,2025-01-17,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712794,2024-12-17,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712796,2024-12-17,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712812,2024-12-17,1.0
other,EPI_ISL_19712801,2024-12-17,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19712806,2024-12-17,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712808,2024-12-17,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712810,2024-12-17,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722976,2024-12-17,1.0
other,EPI_ISL_19726522,2025-01-18,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19726543,2025-01-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726550,2025-01-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726554,2025-01-18,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19726582,2025-01-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709478,2024-11-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709454,2024-11-18,1.0
other,EPI_ISL_19709448,2024-11-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709482,2024-11-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709480,2024-11-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712811,2024-12-18,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19712800,2024-12-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712799,2024-12-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712779,2024-12-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712781,2024-12-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712773,2024-12-18,1.0
other,EPI_ISL_19712805,2024-12-18,1.0
other,EPI_ISL_19712807,2024-12-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726557,2025-01-19,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726574,2025-01-19,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709477,2024-11-19,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709450,2024-11-19,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709465,2024-11-19,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709460,2024-11-19,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709458,2024-11-19,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709456,2024-11-19,1.0
other,EPI_ISL_19709475,2024-11-19,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709471,2024-11-19,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712803,2024-12-19,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712804,2024-12-19,1.0
other,EPI_ISL_19712780,2024-12-19,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712768,2024-12-19,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722961,2024-12-19,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726494,2025-01-20,1.0
other,EPI_ISL_19726568,2025-01-20,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726570,2025-01-20,1.0
other,EPI_ISL_19726580,2025-01-20,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709463,2024-11-20,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709461,2024-11-20,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709446,2024-11-20,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712791,2024-12-20,1.0
other,EPI_ISL_19712784,2024-12-20,1.0
other,EPI_ISL_19712783,2024-12-20,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712782,2024-12-20,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722975,2024-12-20,1.0
other,EPI_ISL_19722972,2024-12-20,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726496,2025-01-21,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726552,2025-01-21,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713047,2025-01-21,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19667669,2024-04-21,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19709414,2024-07-21,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709469,2024-11-21,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709473,2024-11-21,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709568,2024-11-21,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709569,2024-11-21,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712788,2024-12-21,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712789,2024-12-21,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722973,2024-12-21,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723032,2024-12-21,1.0
other,EPI_ISL_19726561,2025-01-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726605,2025-01-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726583,2025-01-22,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19667663,2024-04-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709467,2024-11-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712790,2024-12-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712767,2024-12-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712785,2024-12-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712786,2024-12-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712787,2024-12-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712766,2024-12-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722974,2024-12-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722977,2024-12-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723463,2024-12-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726584,2025-01-23,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726581,2025-01-23,1.0
other,EPI_ISL_19726604,2025-01-23,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726512,2025-01-23,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713070,2025-01-23,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713051,2025-01-23,1.0
other,EPI_ISL_19713052,2025-01-23,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713053,2025-01-23,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709452,2024-11-23,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712765,2024-12-23,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722968,2024-12-23,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722969,2024-12-23,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722970,2024-12-23,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722971,2024-12-23,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713073,2025-01-24,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713072,2025-01-24,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713068,2025-01-24,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709574,2024-11-24,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709576,2024-11-24,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709575,2024-11-24,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712150,2024-11-24,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709567,2024-11-24,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722962,2024-12-24,1.0
other,EPI_ISL_19722964,2024-12-24,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19722966,2024-12-24,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722967,2024-12-24,1.0
other,EPI_ISL_19726489,2025-01-25,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19726510,2025-01-25,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713063,2025-01-25,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713067,2025-01-25,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709417,2024-10-25,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709566,2024-11-25,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19726515,2025-01-26,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713075,2025-01-26,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713074,2025-01-26,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19713064,2025-01-26,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713057,2025-01-26,1.0
other,EPI_ISL_19713062,2025-01-26,1.0
other,EPI_ISL_19713043,2025-01-26,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713044,2025-01-26,1.0
other,EPI_ISL_19713045,2025-01-26,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709578,2024-11-26,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709581,2024-11-26,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709565,2024-11-26,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722963,2024-12-26,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19713038,2025-01-27,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713059,2025-01-27,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713050,2025-01-27,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709580,2024-11-27,1.0
other,EPI_ISL_19709584,2024-11-27,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709570,2024-11-27,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709583,2024-11-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19722960,2024-12-27,1.0
other,EPI_ISL_19722965,2024-12-27,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713039,2025-01-28,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713061,2025-01-28,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713058,2025-01-28,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713060,2025-01-28,1.0
other,EPI_ISL_19713046,2025-01-28,1.0
other,EPI_ISL_19713049,2025-01-28,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713081,2025-01-28,1.0
other,EPI_ISL_19667670,2024-04-28,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709432,2024-10-30,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709419,2024-10-28,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709582,2024-11-28,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709585,2024-11-28,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712152,2024-11-28,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722988,2024-12-28,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723467,2024-12-28,1.0
other,EPI_ISL_19713040,2025-01-29,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19713056,2025-01-29,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713082,2025-01-29,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713083,2025-01-29,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713084,2025-01-29,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713085,2025-01-29,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709573,2024-11-29,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709579,2024-11-29,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709571,2024-11-29,1.0
other,EPI_ISL_19709572,2024-11-29,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722982,2024-12-29,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722980,2024-12-29,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722979,2024-12-29,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722978,2024-12-29,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19723464,2024-12-29,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19726520,2024-12-29,1.0
other,EPI_ISL_19713041,2025-01-30,1.0
other,EPI_ISL_19713042,2025-01-30,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713055,2025-01-30,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713077,2025-01-30,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713078,2025-01-30,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713079,2025-01-30,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19713080,2025-01-30,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709433,2024-10-28,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19709418,2024-10-30,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19712153,2024-11-30,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722959,2024-12-30,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723465,2024-12-30,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722956,2024-12-31,1.0
other,EPI_ISL_19722958,2024-12-31,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722954,2024-12-31,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19722957,2024-12-31,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723048,2024-12-31,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19723003,2024-12-31,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19707023,2024-11-26,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19707024,2024-11-25,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19707025,2024-11-24,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19707026,2024-11-21,1.0
other,EPI_ISL_19707027,2024-11-27,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19707028,2024-11-26,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19707029,2024-11-28,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19707030,2024-11-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19707031,2024-11-28,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19742849,2025-01-12,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19742850,2025-01-12,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19742851,2025-01-12,1.0
other,EPI_ISL_19742852,2025-01-13,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19742853,2025-01-13,1.0
other,EPI_ISL_19742854,2025-01-14,1.0
other,EPI_ISL_19742855,2025-01-14,1.0
other,EPI_ISL_19810887,2025-02-12,1.0
other,EPI_ISL_19859025,2025-03-07,1.0
other,EPI_ISL_19859027,2025-03-27,1.0
other,EPI_ISL_19859028,2025-03-31,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19442333,2024-07-21,1.0
other,EPI_ISL_19906698,2025-05-05,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19906743,2025-05-06,1.0
other,EPI_ISL_19906700,2025-05-07,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19644931,2024-11-14,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19644932,2024-11-05,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19644933,2024-11-06,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19644934,2024-11-07,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19741745,2025-01-01,1.0
other,EPI_ISL_19778199,2024-12-28,1.0
other,EPI_ISL_19711632,2024-12-29,1.0
other,EPI_ISL_19574651,2024-05-03,1.0
other,EPI_ISL_19741744,2025-01-06,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19741743,2025-01-06,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19711634,2025-01-07,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19741739,2025-01-08,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19741750,2025-01-09,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19741746,2025-01-09,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19711635,2025-01-10,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19574650,2024-09-14,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19741738,2025-01-02,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19674090,2024-09-26,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19778192,2025-01-02,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19711627,2024-11-18,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19741736,2025-01-03,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19812893,2024-12-03,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19812889,2024-12-09,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19741737,2025-01-03,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19812892,2024-12-15,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19812891,2024-12-15,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19812890,2024-12-17,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19778196,2024-12-19,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19778194,2024-12-26,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19778193,2024-12-25,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19778195,2024-12-26,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746059,2025-01-18,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19647105,2024-11-09,1.0
other,EPI_ISL_19668031,2024-11-18,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19668017,2024-11-21,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19668037,2024-11-28,1.0
A/Vermont/05/2025|EPI_ISL_19726906,EPI_ISL_19668019,2024-12-03,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19668033,2024-12-05,1.0
A/Bangkok/P176/2025|EPI_ISL_19696265,EPI_ISL_19726815,2024-12-19,1.0
other,EPI_ISL_19726801,2024-12-20,1.0
other,EPI_ISL_19726797,2024-12-21,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19726817,2024-12-21,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19726788,2024-12-26,1.0
other,EPI_ISL_19746069,2025-01-21,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19772787,2025-01-19,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19772790,2025-01-25,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19726956,2025-01-02,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19772786,2025-02-04,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19805121,2025-02-10,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19805126,2025-02-11,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19805120,2025-02-12,1.0
