variant,date,sequences
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-06-15,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-06-16,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-06-17,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-06-19,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-06-20,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-06-21,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-06-23,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-06-25,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-06-26,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-06-27,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-06-28,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-01,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-02,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-04,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-05,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-06,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-07,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-08,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-09,6.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-10,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-11,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-12,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-13,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-14,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-15,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-16,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-17,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-18,6.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-19,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-20,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-21,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-22,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-23,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-24,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-25,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-26,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-28,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-29,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-30,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-07-31,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-02,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-03,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-04,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-05,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-06,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-08,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-09,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-11,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-12,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-13,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-14,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-15,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-16,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-19,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-20,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-21,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-22,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-23,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-26,0.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-28,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-29,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-30,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-08-31,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-01,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-03,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-04,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-05,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-06,2.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-09,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-10,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-11,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-12,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-13,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-14,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-15,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-16,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-17,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-18,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-19,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-21,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-22,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-23,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-24,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-25,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-26,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-27,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-29,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-09-30,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-01,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-02,6.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-03,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-04,6.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-05,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-06,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-07,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-08,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-09,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-10,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-11,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-13,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-14,6.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-15,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-16,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-17,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-18,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-19,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-20,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-21,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-22,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-23,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-24,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-25,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-28,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-29,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-10-31,0.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-01,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-02,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-04,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-05,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-06,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-07,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-08,0.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-09,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-11,6.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-12,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-13,6.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-14,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-15,0.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-16,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-17,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-18,9.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-19,4.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-20,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-21,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-22,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-23,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-24,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-25,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-26,6.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-27,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-28,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-11-29,10.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-01,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-02,8.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-03,5.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-04,8.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-05,8.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-06,4.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-07,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-08,10.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-09,17.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-10,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-11,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-12,7.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-13,9.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-14,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-15,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-16,14.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-17,8.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-18,11.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-19,7.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-20,6.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-21,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-22,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-23,5.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-24,8.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-25,6.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-26,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-27,12.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-28,6.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-29,2.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-30,11.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2024-12-31,7.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-01,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-02,15.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-03,12.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-04,12.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-05,9.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-06,11.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-07,14.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-08,11.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-09,11.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-10,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-11,3.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-12,1.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-13,12.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-14,17.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-15,14.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-16,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-17,9.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-18,4.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-19,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-20,12.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-21,13.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-22,10.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-23,7.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-24,6.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-25,3.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-26,6.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-27,10.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-28,8.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-29,7.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-30,11.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-01-31,8.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-01,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-02,6.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-03,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-04,11.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-05,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-06,4.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-07,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-08,0.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-09,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-10,7.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-11,6.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-12,7.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-13,3.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-14,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-15,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-16,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-17,1.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-18,9.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-19,5.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-20,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-21,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-22,2.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-23,2.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-24,2.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-25,1.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-26,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-27,4.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-28,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-03,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-07,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-09,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-10,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-11,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-19,0.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-20,0.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-21,1.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-22,0.5
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-24,0.5
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-05-10,0.5
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-09-13,0.5
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-11-15,1.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-12-17,2.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-12-18,0.5
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-12-19,1.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-12-20,1.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-12-23,4.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-12-24,1.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-12-26,1.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2025-01-01,1.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2025-01-02,1.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2025-01-06,1.5
A/Tambov/160-1V/2024|EPI_ISL_19737952,2025-01-09,2.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2025-01-10,0.5
A/Tambov/160-1V/2024|EPI_ISL_19737952,2025-01-11,0.5
A/Tambov/160-1V/2024|EPI_ISL_19737952,2025-01-13,2.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2025-01-15,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2024-09-19,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-11-18,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-11-21,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-11-26,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2024-11-27,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-11-28,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-11-29,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-01,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-04,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-06,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-10,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-11,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-12,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-14,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-15,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-19,1.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-20,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-21,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-22,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-24,1.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-26,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-27,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-29,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2024-12-30,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-02,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-03,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-04,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-05,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-06,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-07,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-08,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-09,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-13,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-14,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-15,2.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-16,1.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-20,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-21,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-22,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-24,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-26,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-27,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-28,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-30,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-31,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-02-02,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-02-04,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-02-07,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-02-10,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-02-11,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-02-20,0.5
A/Tennessee/04/2025|EPI_ISL_19726682,2025-03-17,0.5
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-05-01,0.5
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-05-29,0.5
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-06-05,0.5
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-06-08,0.5
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-06-09,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-06-17,0.5
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-08-07,0.5
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-08-08,0.5
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-08-12,0.5
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-08-29,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-09-17,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-09-26,0.5
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-10-24,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-11-04,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-11-07,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-11-18,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-11-19,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-11-28,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-11-29,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-01,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-03,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-04,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-05,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-06,4.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-08,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-09,4.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-10,4.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-11,1.5
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-12,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-13,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-15,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-16,3.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-17,3.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-19,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-20,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-21,3.5
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-22,1.5
