variant,date,sequences
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-05,8.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-06,9.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-07,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-08,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-09,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-10,13.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-11,10.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-12,6.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-13,8.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-14,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-15,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-16,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-17,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-18,11.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-19,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-20,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-21,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-22,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-23,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-24,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-25,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-26,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-27,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-02-28,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-03,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-04,4.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-05,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-06,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-07,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-10,7.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-11,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-12,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-13,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-14,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-17,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-18,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-19,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-20,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-21,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-24,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-25,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-26,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-27,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-28,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-29,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-30,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-03-31,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-04-01,5.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-04-02,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-04-03,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-04-04,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-04-08,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-04-09,2.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-04-14,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-04-16,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-04-25,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-04-29,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-05-04,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-05-05,3.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-06-13,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-06-20,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,2025-06-23,1.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-11-15,1.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-12-17,2.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-12-19,1.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-12-23,2.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2024-12-26,1.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2025-01-02,1.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2025-01-06,1.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2025-01-09,1.0
A/Tambov/160-1V/2024|EPI_ISL_19737952,2025-01-15,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-05,1.0
A/Tennessee/04/2025|EPI_ISL_19726682,2025-01-28,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-09-17,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-11-04,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-11-18,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-11-19,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-11-21,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-11-22,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-11-28,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-11-29,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-01,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-02,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-03,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-04,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-05,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-06,4.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-09,5.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-10,4.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-11,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-12,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-13,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-15,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-16,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-17,3.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-19,3.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-20,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-21,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-22,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-23,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-24,5.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-25,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-26,4.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-27,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-30,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2024-12-31,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-01,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-02,4.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-03,6.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-04,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-06,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-07,4.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-08,4.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-09,5.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-10,3.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-11,3.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-12,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-13,6.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-14,4.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-15,3.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-16,5.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-17,6.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-18,3.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-19,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-20,4.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-21,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-22,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-23,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-24,3.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-25,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-26,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-27,6.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-30,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-01-31,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-01,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-03,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-04,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-05,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-06,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-07,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-09,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-10,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-12,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-14,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-16,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-17,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-18,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-19,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-20,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-23,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-02-25,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-03-03,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-03-05,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-03-10,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-03-17,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-03-27,2.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-04-01,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-04-02,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,2025-04-11,1.0
A/Uganda/UVRI_KIS6850_2024|EPI_ISL_19780477,2024-11-13,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2024-11-16,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2024-11-28,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2024-12-02,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2024-12-04,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2024-12-11,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2024-12-17,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2024-12-25,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2024-12-31,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-01-07,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-01-13,2.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-01-14,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-01-19,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-01-20,2.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-01-23,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-01-25,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-01-27,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-02-04,2.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-02-10,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-02-14,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-02-22,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-02-24,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-03-26,1.0
A/Ulsan/492/2025|EPI_ISL_19794466,2025-04-29,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-04-18,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-04-21,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-04-22,3.0
A/Utah/39/2025|EPI_ISL_19843635,2024-04-23,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-04-25,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-04-26,3.0
A/Utah/39/2025|EPI_ISL_19843635,2024-04-29,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-04-30,5.0
A/Utah/39/2025|EPI_ISL_19843635,2024-05-03,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-05-05,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-05-09,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-05-10,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-05-11,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-05-22,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-05-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-05-30,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-05-31,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-06-02,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-06-04,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-06-06,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-06-08,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-06-10,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-06-12,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-06-14,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-06-16,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-06-17,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-06-20,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-06-21,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-06-24,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-06-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-06-28,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-07-12,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-07-14,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-07-18,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-07-19,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-07-22,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-07-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-08-07,5.0
A/Utah/39/2025|EPI_ISL_19843635,2024-08-09,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-08-10,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-08-15,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-08-22,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-08-23,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-09-02,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-09-06,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-09-07,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-09-08,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-09-09,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-09-10,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-09-19,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-09-22,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-09-24,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-09-25,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-09-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-09-27,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-10-03,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-10-12,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-10-21,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-10-23,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-10-28,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-11-09,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-11-10,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-11-11,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-11-13,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-11-15,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-11-19,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-11-20,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-11-21,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-11-22,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-11-25,4.0
A/Utah/39/2025|EPI_ISL_19843635,2024-11-26,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-11-28,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-11-29,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-01,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-02,4.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-03,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-04,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-05,3.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-06,5.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-07,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-08,3.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-09,5.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-10,1.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-11,3.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-12,3.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-14,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-15,10.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-16,9.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-17,4.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-18,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-19,5.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-20,2.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-21,3.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-22,4.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-23,9.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-24,5.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-25,5.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-26,6.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-27,6.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-28,6.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-29,12.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-30,9.0
A/Utah/39/2025|EPI_ISL_19843635,2024-12-31,9.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-01,10.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-02,12.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-03,15.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-04,16.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-05,10.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-06,18.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-07,4.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-08,16.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-09,13.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-10,15.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-11,9.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-12,9.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-13,25.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-14,25.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-15,14.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-16,30.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-17,14.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-18,19.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-19,23.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-20,34.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-21,30.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-22,22.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-23,37.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-24,34.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-25,14.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-26,25.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-27,42.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-28,57.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-29,48.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-30,44.0
A/Utah/39/2025|EPI_ISL_19843635,2025-01-31,32.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-01,31.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-02,35.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-03,58.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-04,54.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-05,59.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-06,48.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-07,28.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-08,42.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-09,28.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-10,75.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-11,54.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-12,53.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-13,58.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-14,45.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-15,21.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-16,36.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-17,65.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-18,52.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-19,65.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-20,65.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-21,46.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-22,32.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-23,39.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-24,69.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-25,72.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-26,69.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-27,57.0
A/Utah/39/2025|EPI_ISL_19843635,2025-02-28,41.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-01,40.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-02,33.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-03,70.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-04,61.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-05,38.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-06,45.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-07,30.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-08,26.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-09,38.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-10,64.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-11,55.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-12,58.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-13,44.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-14,46.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-15,28.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-16,32.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-17,73.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-18,59.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-19,45.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-20,52.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-21,52.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-22,32.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-23,43.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-24,61.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-25,49.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-26,53.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-27,46.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-28,37.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-29,25.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-30,26.0
A/Utah/39/2025|EPI_ISL_19843635,2025-03-31,50.0
A/Utah/39/2025|EPI_ISL_19843635,2025-04-01,53.0
A/Utah/39/2025|EPI_ISL_19843635,2025-04-02,47.0
A/Utah/39/2025|EPI_ISL_19843635,2025-04-03,49.0
A/Utah/39/2025|EPI_ISL_19843635,2025-04-04,38.0
