variant,accession,date,weight
other,EPI_ISL_19352293,2024-07-09,1.0
other,EPI_ISL_19450603,2024-09-18,1.0
other,EPI_ISL_19352292,2024-07-05,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19450604,2024-08-29,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19450605,2024-09-14,1.0
other,EPI_ISL_19352290,2024-05-15,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19319523,2024-07-24,1.0
other,EPI_ISL_19450606,2024-09-09,1.0
other,EPI_ISL_19352289,2024-05-20,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19745514,2024-12-06,1.0
other,EPI_ISL_19450607,2024-09-06,1.0
other,EPI_ISL_19352303,2024-05-15,1.0
other,EPI_ISL_19647202,2024-11-19,1.0
other,EPI_ISL_19352302,2024-07-05,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19647201,2024-11-30,1.0
other,EPI_ISL_19352301,2024-06-27,1.0
other,EPI_ISL_19647200,2024-12-03,1.0
other,EPI_ISL_19352300,2024-07-25,1.0
other,EPI_ISL_19352298,2024-05-16,1.0
other,EPI_ISL_19450616,2024-08-15,1.0
other,EPI_ISL_19450617,2024-08-10,1.0
other,EPI_ISL_19450618,2024-08-27,1.0
other,EPI_ISL_19450619,2024-08-20,1.0
other,EPI_ISL_19450620,2024-08-27,1.0
other,EPI_ISL_19450621,2024-08-27,1.0
other,EPI_ISL_19352306,2024-04-22,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19745531,2024-12-12,1.0
other,EPI_ISL_19450622,2024-08-30,1.0
other,EPI_ISL_19352305,2024-04-21,1.0
other,EPI_ISL_19450608,2024-08-31,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19450609,2024-08-28,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19450610,2024-08-27,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19450611,2024-08-24,1.0
other,EPI_ISL_19450613,2024-08-21,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19450614,2024-08-17,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19450615,2024-08-16,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19647179,2024-07-31,1.0
other,EPI_ISL_19647178,2024-11-12,1.0
other,EPI_ISL_19352262,2024-06-12,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19647176,2024-11-20,1.0
other,EPI_ISL_19352260,2024-06-13,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19647183,2024-11-09,1.0
other,EPI_ISL_19352259,2024-06-12,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19647182,2024-10-28,1.0
other,EPI_ISL_19352258,2024-04-14,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19811016,2025-03-08,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19647181,2024-10-23,1.0
other,EPI_ISL_19647180,2024-11-09,1.0
other,EPI_ISL_19352256,2024-07-02,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19647171,2024-11-11,1.0
other,EPI_ISL_19352271,2024-07-16,1.0
other,EPI_ISL_19811015,2025-03-07,1.0
A/Santiago/101713/2024|EPI_ISL_19759462,EPI_ISL_19647170,2024-11-16,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19352270,2024-07-17,1.0
other,EPI_ISL_19647169,2024-11-05,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19647168,2024-11-22,1.0
other,EPI_ISL_19352268,2024-06-17,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19647175,2024-11-12,1.0
other,EPI_ISL_19352267,2024-04-19,1.0
other,EPI_ISL_19647174,2024-11-14,1.0
A/Santiago/101713/2024|EPI_ISL_19759462,EPI_ISL_19647173,2024-10-27,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19647172,2024-07-08,1.0
other,EPI_ISL_19352264,2024-07-09,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19647195,2024-11-29,1.0
other,EPI_ISL_19352279,2024-04-22,1.0
A/Minnesota/131/2024|EPI_ISL_19628249,EPI_ISL_19647194,2024-11-22,1.0
other,EPI_ISL_19352278,2024-04-17,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19647193,2024-12-04,1.0
other,EPI_ISL_19352277,2024-04-18,1.0
other,EPI_ISL_19647192,2024-12-03,1.0
other,EPI_ISL_19352276,2024-04-10,1.0
A/Busan/277/2025|EPI_ISL_19794520,EPI_ISL_19745497,2024-12-10,1.0
A/Vermont/05/2025|EPI_ISL_19726906,EPI_ISL_19647199,2024-12-03,1.0
other,EPI_ISL_19647198,2024-11-25,1.0
other,EPI_ISL_19352274,2024-06-26,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19647197,2024-12-09,1.0
other,EPI_ISL_19352273,2024-07-16,1.0
other,EPI_ISL_19647196,2024-11-29,1.0
other,EPI_ISL_19352272,2024-07-16,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19647187,2024-12-01,1.0
other,EPI_ISL_19647186,2024-12-01,1.0
other,EPI_ISL_19352286,2024-07-07,1.0
other,EPI_ISL_19647185,2024-11-13,1.0
other,EPI_ISL_19352285,2024-06-27,1.0
other,EPI_ISL_19647184,2024-11-12,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19352284,2024-06-21,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19647191,2024-11-19,1.0
other,EPI_ISL_19352283,2024-06-17,1.0
other,EPI_ISL_19647190,2024-12-02,1.0
other,EPI_ISL_19352282,2024-06-13,1.0
other,EPI_ISL_19647189,2024-11-29,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19352281,2024-06-10,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19745490,2024-12-07,1.0
other,EPI_ISL_19647188,2024-12-01,1.0
other,EPI_ISL_19352280,2024-04-24,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746093,2025-01-28,1.0
other,EPI_ISL_19746095,2025-01-31,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19746089,2025-01-30,1.0
other,EPI_ISL_19680552,2024-09-16,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19746091,2025-02-01,1.0
other,EPI_ISL_19746085,2025-01-28,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746084,2025-01-15,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746087,2025-01-31,1.0
other,EPI_ISL_19746086,2025-01-16,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19746081,2025-01-17,1.0
other,EPI_ISL_19746080,2025-01-14,1.0
other,EPI_ISL_19746083,2025-01-26,1.0
other,EPI_ISL_19746082,2025-02-02,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19746109,2025-01-23,1.0
other,EPI_ISL_19746105,2025-01-29,1.0
other,EPI_ISL_19746104,2024-06-02,1.0
A/Wisconsin/30/2025|EPI_ISL_19746107,EPI_ISL_19746107,2025-01-30,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746101,2025-01-28,1.0
other,EPI_ISL_19746100,2025-01-28,1.0
other,EPI_ISL_19746103,2025-02-01,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19746102,2024-06-03,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746097,2025-01-30,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746099,2025-01-30,1.0
A/Vermont/05/2025|EPI_ISL_19726906,EPI_ISL_19746098,2025-01-27,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19844366,2025-03-23,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19746061,2025-01-15,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19844367,2025-03-22,1.0
other,EPI_ISL_19746060,2025-01-14,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19746063,2025-01-16,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19844365,2025-03-23,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746062,2025-01-28,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19844362,2025-03-20,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746057,2024-12-19,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19844363,2025-03-28,1.0
other,EPI_ISL_19746056,2024-12-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19844360,2025-03-24,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746059,2025-01-18,1.0
other,EPI_ISL_19844361,2025-03-25,1.0
other,EPI_ISL_19746058,2025-02-02,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19844358,2025-03-18,1.0
other,EPI_ISL_19746053,2024-12-25,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19844359,2025-03-18,1.0
other,EPI_ISL_19746052,2024-12-19,1.0
other,EPI_ISL_19844356,2025-03-19,1.0
other,EPI_ISL_19746055,2024-12-18,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19844357,2025-03-23,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746054,2024-12-26,1.0
other,EPI_ISL_19746049,2024-10-31,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19844355,2025-03-21,1.0
other,EPI_ISL_19746048,2024-10-03,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746051,2024-12-27,1.0
other,EPI_ISL_19844353,2025-03-22,1.0
other,EPI_ISL_19746050,2024-12-18,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746077,2025-01-25,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19680540,2024-06-07,1.0
other,EPI_ISL_19746076,2025-01-10,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19680541,2024-06-26,1.0
other,EPI_ISL_19746079,2025-01-24,1.0
A/Wisconsin/30/2025|EPI_ISL_19746107,EPI_ISL_19746078,2025-01-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746073,2025-01-18,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19746072,2025-01-14,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746075,2025-01-28,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19746074,2025-02-03,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19680539,2024-06-05,1.0
other,EPI_ISL_19746069,2025-01-21,1.0
A/Bangkok/P176/2025|EPI_ISL_19696265,EPI_ISL_19746068,2025-01-20,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19844372,2025-03-21,1.0
other,EPI_ISL_19746071,2025-01-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19844373,2025-03-26,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19746070,2025-01-15,1.0
other,EPI_ISL_19844370,2025-03-21,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19746065,2025-01-22,1.0
other,EPI_ISL_19844371,2025-03-23,1.0
other,EPI_ISL_19746064,2025-01-28,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19844368,2025-03-30,1.0
other,EPI_ISL_19746067,2025-01-29,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19844369,2025-03-17,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746066,2025-01-18,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746157,2025-01-22,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19746156,2025-01-15,1.0
other,EPI_ISL_19746159,2025-01-27,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746158,2025-01-25,1.0
other,EPI_ISL_19746153,2025-01-16,1.0
other,EPI_ISL_19746152,2025-01-26,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746155,2025-01-26,1.0
other,EPI_ISL_19418478,2024-08-20,1.0
other,EPI_ISL_19746154,2025-01-26,1.0
other,EPI_ISL_19746149,2025-01-26,1.0
other,EPI_ISL_19746148,2025-01-27,1.0
other,EPI_ISL_19746151,2025-01-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746150,2025-01-28,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746145,2025-01-26,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746144,2025-01-26,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746147,2025-01-22,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19746173,2025-01-28,1.0
other,EPI_ISL_19746172,2025-01-28,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746175,2025-01-29,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746174,2025-01-20,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746169,2025-01-27,1.0
other,EPI_ISL_19746168,2025-01-28,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746171,2025-01-30,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19746170,2025-01-26,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746165,2025-01-23,1.0
other,EPI_ISL_19746164,2025-01-24,1.0
other,EPI_ISL_19418481,2024-08-15,1.0
other,EPI_ISL_19746167,2025-01-24,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746166,2025-01-25,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746161,2025-01-30,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19746160,2025-01-29,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19746163,2025-01-30,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19746162,2025-01-29,1.0
A/Iowa/123/2024|EPI_ISL_19628244,EPI_ISL_19746125,2025-01-23,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746124,2025-01-19,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19746127,2025-01-22,1.0
other,EPI_ISL_19746126,2025-01-20,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746121,2024-12-31,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19746120,2024-12-27,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746123,2025-01-22,1.0
other,EPI_ISL_19746122,2025-01-23,1.0
other,EPI_ISL_19746113,2024-06-04,1.0
other,EPI_ISL_19746141,2025-01-24,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746140,2025-01-26,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746143,2025-01-21,1.0
other,EPI_ISL_19746142,2025-01-29,1.0
other,EPI_ISL_19746137,2025-01-19,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746136,2025-01-23,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746139,2025-01-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746138,2025-01-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746133,2025-01-12,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19746132,2025-01-23,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19746135,2025-01-21,1.0
other,EPI_ISL_19746134,2025-01-19,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746129,2025-01-21,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19746128,2025-01-27,1.0
other,EPI_ISL_19746131,2025-01-22,1.0
other,EPI_ISL_19746130,2025-01-21,1.0
other,EPI_ISL_19778989,2025-01-28,1.0
other,EPI_ISL_19746220,2025-01-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746222,2025-01-29,1.0
other,EPI_ISL_19778985,2025-02-07,1.0
other,EPI_ISL_19778984,2025-02-02,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746216,2025-01-26,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746218,2025-01-24,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746213,2025-01-15,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19778982,2025-01-27,1.0
other,EPI_ISL_19746214,2025-01-16,1.0
other,EPI_ISL_19451299,2024-08-12,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746209,2025-01-15,1.0
other,EPI_ISL_19778976,2025-01-22,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19746211,2025-01-15,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746236,2025-01-31,1.0
other,EPI_ISL_19779006,2025-02-12,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746238,2025-02-03,1.0
other,EPI_ISL_19746232,2025-01-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746234,2025-01-30,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19778997,2025-01-22,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746228,2025-01-31,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19451314,2024-08-14,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746230,2025-01-28,1.0
other,EPI_ISL_19778992,2025-02-06,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746224,2025-01-28,1.0
A/Bangkok/P176/2025|EPI_ISL_19696265,EPI_ISL_19746226,2025-01-25,1.0
other,EPI_ISL_19746188,2025-01-19,1.0
other,EPI_ISL_19746190,2025-01-19,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746184,2025-01-15,1.0
other,EPI_ISL_19746186,2025-01-16,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746181,2025-01-21,1.0
other,EPI_ISL_19746183,2025-01-20,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746177,2025-01-18,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746176,2025-01-16,1.0
other,EPI_ISL_19746179,2025-01-20,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746178,2025-01-19,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746205,2025-01-16,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746207,2025-01-16,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746201,2025-01-19,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19451292,2024-08-05,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19778968,2025-01-15,1.0
other,EPI_ISL_19778971,2025-01-20,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746203,2025-01-21,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19451294,2024-07-31,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19778965,2024-12-24,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746197,2025-01-20,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19778967,2025-01-16,1.0
other,EPI_ISL_19746199,2025-01-18,1.0
other,EPI_ISL_19778966,2025-01-14,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19451283,2024-08-12,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746192,2025-01-20,1.0
other,EPI_ISL_19746195,2025-01-19,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19451286,2024-08-19,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746194,2025-01-19,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19746285,2025-01-27,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19779052,2025-02-17,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746284,2025-01-31,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746287,2025-01-29,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746281,2025-01-27,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19779050,2025-02-13,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746282,2025-02-02,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746276,2025-01-30,1.0
A/Wisconsin/30/2025|EPI_ISL_19746107,EPI_ISL_19746279,2025-02-02,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19746278,2025-01-15,1.0
A/Ufa/CRIE/47/2024|EPI_ISL_19589431,EPI_ISL_19779041,2025-02-17,1.0
A/Wisconsin/NIRC-IS-1111/2025|EPI_ISL_19792476,EPI_ISL_19746273,2025-02-02,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746272,2025-02-03,1.0
other,EPI_ISL_19746275,2025-01-30,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746300,2025-01-26,1.0
other,EPI_ISL_19779071,2025-02-18,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19779070,2025-02-18,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19746302,2025-01-23,1.0
A/Saint-Petersburg/RII-04/2025|EPI_ISL_19812542,EPI_ISL_19746297,2025-01-26,1.0
other,EPI_ISL_19746296,2025-01-25,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746299,2025-01-28,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19779066,2025-02-13,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746293,2025-01-24,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19779060,2025-02-13,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19779062,2025-02-13,1.0
other,EPI_ISL_19746294,2025-02-01,1.0
other,EPI_ISL_19746288,2025-01-29,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19779059,2025-02-04,1.0
other,EPI_ISL_19746291,2025-01-28,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746290,2025-01-29,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19779020,2025-02-12,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746252,2025-01-31,1.0
other,EPI_ISL_19746255,2025-01-27,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746254,2025-01-31,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746248,2025-01-27,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746251,2025-02-03,1.0
other,EPI_ISL_19746244,2025-01-24,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19779015,2025-02-12,1.0
other,EPI_ISL_19746246,2025-01-29,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19779008,2025-02-12,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746240,2025-01-24,1.0
other,EPI_ISL_19746242,2025-01-20,1.0
other,EPI_ISL_19746269,2025-01-30,1.0
A/TOKYO/EIS11-277/2024|EPI_ISL_19778363,EPI_ISL_19746270,2025-01-29,1.0
"EPI_ISL_19781617|A/NovaScotia/ET1801CP00018S/2025|Loder,_Allana|2025-01-18",EPI_ISL_19779033,2025-02-11,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746264,2025-01-29,1.0
other,EPI_ISL_19746267,2025-01-26,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746266,2025-01-26,1.0
"EPI_ISL_19781617|A/NovaScotia/ET1801CP00018S/2025|Loder,_Allana|2025-01-18",EPI_ISL_19779029,2025-02-13,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19746261,2025-01-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19746260,2025-01-29,1.0
A/Colorado/218/2024|EPI_ISL_19628239,EPI_ISL_19746263,2025-01-26,1.0
other,EPI_ISL_19746257,2025-02-01,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19779024,2025-02-12,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19746258,2025-01-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19745853,2025-01-17,1.0
other,EPI_ISL_19745855,2025-01-17,1.0
A/Utah/39/2025|EPI_ISL_19843635,EPI_ISL_19745854,2025-01-19,1.0
other,EPI_ISL_19483703,2024-08-15,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19778574,2025-01-27,1.0
A/Zacapa/FLU-012/2025|EPI_ISL_19726450,EPI_ISL_19745900,2024-11-30,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19745903,2024-12-14,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19745897,2024-12-31,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19745896,2024-08-20,1.0
other,EPI_ISL_19745899,2024-10-18,1.0
other,EPI_ISL_19745898,2024-12-12,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19745893,2024-10-09,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19745892,2024-12-17,1.0
other,EPI_ISL_19745895,2024-09-24,1.0
other,EPI_ISL_19745894,2024-12-20,1.0
other,EPI_ISL_19745889,2024-11-05,1.0
A/Vermont/10/2025|EPI_ISL_19746072,EPI_ISL_19745888,2024-10-01,1.0
A/Qatar/83328/2024|EPI_ISL_19686976,EPI_ISL_19745891,2025-01-09,1.0
