variant,accession,date,weight
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19759527,2025-01-18,1.0
other,EPI_ISL_19759552,2025-02-04,1.0
other,EPI_ISL_19759526,2025-02-05,1.0
other,EPI_ISL_19759503,2025-02-09,1.0
A/Vermont/13/2025|EPI_ISL_19759256,EPI_ISL_19759509,2025-02-08,1.0
A/Michigan/120/2024|EPI_ISL_19628034,EPI_ISL_19759530,2025-02-06,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19759538,2025-02-07,1.0
other,EPI_ISL_19759528,2025-02-05,1.0
other,EPI_ISL_19759553,2025-02-09,1.0
other,EPI_ISL_19759534,2025-02-04,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19759531,2025-02-04,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19759543,2025-02-06,1.0
other,EPI_ISL_19759550,2025-02-10,1.0
other,EPI_ISL_19759554,2025-02-07,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19759558,2025-02-07,1.0
other,EPI_ISL_19759519,2025-02-09,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19759548,2025-02-09,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19759560,2025-02-09,1.0
other,EPI_ISL_19759511,2025-02-05,1.0
other,EPI_ISL_19759510,2025-02-07,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19759524,2025-02-05,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19759549,2025-02-04,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19759549,2025-02-04,0.5
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19759557,2025-02-05,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19759541,2025-02-08,1.0
other,EPI_ISL_19759514,2025-02-08,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19759515,2025-02-07,1.0
A/Michigan/120/2024|EPI_ISL_19628034,EPI_ISL_19759562,2025-02-07,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19759520,2025-02-06,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19759506,2025-02-04,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19759547,2025-02-05,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19759508,2025-02-05,1.0
other,EPI_ISL_19759566,2025-02-04,1.0
other,EPI_ISL_19759525,2025-02-05,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19759556,2025-01-28,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19759542,2025-01-28,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19759546,2025-02-03,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19759504,2025-02-03,1.0
other,EPI_ISL_19759545,2025-01-29,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19759535,2025-02-04,1.0
other,EPI_ISL_19759536,2025-02-04,1.0
other,EPI_ISL_19759555,2025-02-04,1.0
other,EPI_ISL_19759540,2025-02-04,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19759523,2025-02-04,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19759512,2025-02-04,1.0
A/Punta_Arenas/83659/2024|EPI_ISL_19652846,EPI_ISL_19759517,2025-02-04,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19759521,2025-02-04,1.0
A/Minnesota/133/2024|EPI_ISL_19628109,EPI_ISL_19759544,2025-02-04,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19759507,2025-02-04,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19759505,2025-02-05,1.0
other,EPI_ISL_19759533,2025-02-05,1.0
A/Rhode_Island/15446/2025|EPI_ISL_19774046,EPI_ISL_19759522,2025-02-02,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19759529,2025-02-04,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19759516,2025-01-23,1.0
other,EPI_ISL_19759551,2025-01-29,1.0
other,EPI_ISL_19759568,2025-02-03,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19759518,2025-02-03,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19759513,2025-02-03,1.0
other,EPI_ISL_19759539,2025-01-25,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19771294,2025-02-17,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19771294,2025-02-17,0.5
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19771283,2025-02-19,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19771283,2025-02-19,0.5
other,EPI_ISL_19771263,2025-02-17,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19771275,2025-02-19,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19771279,2025-02-18,1.0
other,EPI_ISL_19771276,2025-02-18,1.0
other,EPI_ISL_19771258,2025-02-18,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19771295,2025-02-10,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19771291,2025-02-16,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19771281,2025-02-13,1.0
A/Punta_Arenas/83659/2024|EPI_ISL_19652846,EPI_ISL_19771268,2025-02-13,1.0
A/Texas/ISC-1274/2025|EPI_ISL_19759743,EPI_ISL_19771287,2025-02-12,1.0
other,EPI_ISL_19771274,2025-02-11,1.0
other,EPI_ISL_19771288,2025-02-09,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19771259,2025-02-08,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19771259,2025-02-08,0.5
other,EPI_ISL_19771277,2025-02-07,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19771266,2025-02-07,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19771266,2025-02-07,0.5
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19771293,2025-02-11,1.0
other,EPI_ISL_19771285,2025-02-16,1.0
other,EPI_ISL_19771261,2025-02-16,1.0
other,EPI_ISL_19771280,2025-02-13,1.0
other,EPI_ISL_19771267,2025-02-15,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19771271,2025-02-15,1.0
other,EPI_ISL_19771264,2025-02-14,1.0
other,EPI_ISL_19771260,2025-02-14,1.0
other,EPI_ISL_19771292,2025-02-11,1.0
other,EPI_ISL_19771262,2025-02-11,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19771282,2025-02-13,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19771282,2025-02-13,0.5
A/Punta_Arenas/83659/2024|EPI_ISL_19652846,EPI_ISL_19771272,2025-02-11,1.0
other,EPI_ISL_19771289,2025-02-08,1.0
other,EPI_ISL_19771296,2025-02-13,1.0
other,EPI_ISL_19771270,2025-02-11,1.0
other,EPI_ISL_19771290,2025-02-11,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19771284,2025-02-06,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19771273,2025-02-05,1.0
other,EPI_ISL_19771269,2025-02-04,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19771286,2025-02-10,1.0
other,EPI_ISL_19771265,2025-02-10,1.0
other,EPI_ISL_19790436,2025-03-05,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19790434,2025-03-01,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19790425,2025-03-01,1.0
A/Colombia/1851/2024|EPI_ISL_19727802,EPI_ISL_19790427,2025-02-28,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19790432,2025-02-24,1.0
other,EPI_ISL_19790440,2025-03-01,1.0
A/Punta_Arenas/83659/2024|EPI_ISL_19652846,EPI_ISL_19790429,2025-02-27,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19790438,2025-03-02,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19790438,2025-03-02,0.5
other,EPI_ISL_19790381,2025-02-19,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19790357,2025-02-25,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19790376,2025-02-25,1.0
other,EPI_ISL_19790372,2025-02-23,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19790360,2025-02-19,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19790360,2025-02-19,0.5
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19790342,2025-02-18,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19790340,2025-02-16,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19790374,2025-02-17,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19790344,2025-02-17,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19790344,2025-02-17,0.5
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19790346,2025-02-17,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19790361,2025-02-15,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19790348,2025-02-14,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19790368,2025-02-21,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19790368,2025-02-21,0.5
other,EPI_ISL_19790383,2025-02-23,1.0
other,EPI_ISL_19790353,2025-02-18,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19790355,2025-02-22,1.0
other,EPI_ISL_19790351,2025-02-17,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19790370,2025-02-23,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19790366,2025-02-19,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19790363,2025-02-20,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19790363,2025-02-20,0.5
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19790379,2025-02-22,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19854626,2025-03-08,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19854626,2025-03-08,0.5
other,EPI_ISL_19854627,2025-03-10,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19854662,2025-03-05,1.0
other,EPI_ISL_19854646,2025-03-04,1.0
other,EPI_ISL_19854636,2025-03-02,1.0
other,EPI_ISL_19854656,2025-03-01,1.0
A/Colombia/1851/2024|EPI_ISL_19727802,EPI_ISL_19854665,2025-03-08,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_20059376,2025-04-10,1.0
other,EPI_ISL_19699383,2024-11-22,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19721207,2024-12-20,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19721206,2024-12-23,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19721205,2024-12-30,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19721204,2024-12-30,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19721203,2025-01-03,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19765721,2024-12-31,1.0
other,EPI_ISL_19834733,2025-01-10,1.0
other,EPI_ISL_19834741,2025-01-13,1.0
other,EPI_ISL_19834732,2025-01-05,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19834730,2025-01-06,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19834729,2025-01-08,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19834728,2025-01-22,1.0
other,EPI_ISL_19834727,2025-01-22,1.0
other,EPI_ISL_19834726,2025-01-28,1.0
other,EPI_ISL_19827716,2025-01-22,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19827717,2025-01-23,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19827717,2025-01-23,0.5
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19827719,2025-01-24,1.0
other,EPI_ISL_19827720,2025-01-28,1.0
other,EPI_ISL_19827721,2025-01-28,1.0
other,EPI_ISL_19827722,2025-01-29,1.0
other,EPI_ISL_19832856,2025-01-29,1.0
other,EPI_ISL_19832857,2025-02-05,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19832872,2025-02-06,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19832862,2025-02-10,1.0
A/Texas/ISC-1274/2025|EPI_ISL_19759743,EPI_ISL_19873701,2025-02-02,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19873702,2025-02-04,1.0
other,EPI_ISL_19873698,2025-02-12,1.0
other,EPI_ISL_19873692,2025-02-11,1.0
other,EPI_ISL_19873689,2025-02-19,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19873690,2025-02-19,1.0
other,EPI_ISL_19700040,2024-04-18,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19825603,2025-01-29,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19825607,2025-02-01,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19825608,2025-02-01,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19825608,2025-02-01,0.5
A/Oregon/265/2024|EPI_ISL_19628082,EPI_ISL_19825618,2025-02-03,1.0
other,EPI_ISL_19825610,2025-02-03,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19825611,2025-02-04,1.0
other,EPI_ISL_19825613,2025-02-04,1.0
A/Punta_Arenas/83659/2024|EPI_ISL_19652846,EPI_ISL_19825615,2025-02-06,1.0
other,EPI_ISL_19825600,2025-02-08,1.0
A/Texas/ISC-1274/2025|EPI_ISL_19759743,EPI_ISL_19825582,2025-02-09,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19825583,2025-02-10,1.0
other,EPI_ISL_19825585,2025-02-11,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19825588,2025-02-12,1.0
other,EPI_ISL_19825590,2025-02-01,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19825591,2025-02-01,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19825591,2025-02-01,0.5
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19825592,2025-02-02,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19825593,2025-02-02,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19825598,2025-02-03,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19825581,2025-02-03,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19825581,2025-02-03,0.5
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19825580,2025-02-03,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19825579,2025-02-03,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19825543,2025-02-04,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19825543,2025-02-04,0.5
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19825525,2025-02-04,1.0
other,EPI_ISL_19825527,2025-02-04,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19825528,2025-02-04,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19825533,2025-02-05,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19825536,2025-02-06,1.0
other,EPI_ISL_19825537,2025-02-06,1.0
other,EPI_ISL_19825538,2025-02-06,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19825541,2025-02-07,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19825523,2025-02-07,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19825523,2025-02-07,0.5
other,EPI_ISL_19825504,2025-02-08,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19825506,2025-02-08,1.0
other,EPI_ISL_19825508,2025-02-09,1.0
other,EPI_ISL_19825512,2025-02-10,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19825513,2025-02-10,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19825515,2025-02-10,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19825517,2025-02-11,1.0
other,EPI_ISL_19825518,2025-02-11,1.0
other,EPI_ISL_19825520,2025-02-11,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19825558,2025-02-12,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19825545,2025-02-12,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19825561,2025-02-12,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19825562,2025-02-12,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19825562,2025-02-12,0.5
other,EPI_ISL_19825563,2025-02-12,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19825564,2025-02-12,1.0
other,EPI_ISL_19825567,2025-02-13,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19825568,2025-02-13,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19825569,2025-02-14,1.0
other,EPI_ISL_19825570,2025-02-14,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19825572,2025-02-14,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19825572,2025-02-14,0.5
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19825574,2025-02-15,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19825574,2025-02-15,0.5
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19825575,2025-02-16,1.0
other,EPI_ISL_19825577,2025-02-17,1.0
other,EPI_ISL_19825560,2025-02-18,1.0
other,EPI_ISL_19825559,2025-02-18,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19825547,2025-02-19,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19825547,2025-02-19,0.5
other,EPI_ISL_19825548,2025-02-20,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19825550,2025-02-21,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19825550,2025-02-21,0.5
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19825551,2025-02-21,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19825553,2025-02-22,1.0
other,EPI_ISL_19284449,2024-05-30,1.0
other,EPI_ISL_19284458,2024-05-31,1.0
other,EPI_ISL_19647102,2024-10-24,1.0
other,EPI_ISL_19752902,2024-12-04,1.0
A/Mato_Grosso_do_Sul/518/2025|EPI_ISL_19755351|EPI4034210,EPI_ISL_19755351,2025-01-13,1.0
other,EPI_ISL_19723196,2024-11-06,1.0
A/Minnesota/133/2024|EPI_ISL_19628109,EPI_ISL_19685740,2024-11-24,1.0
other,EPI_ISL_19685742,2024-11-26,1.0
other,EPI_ISL_19685744,2024-11-26,1.0
other,EPI_ISL_19685483,2024-09-11,1.0
other,EPI_ISL_19685471,2024-10-24,1.0
other,EPI_ISL_19685475,2024-10-30,1.0
other,EPI_ISL_19685462,2024-11-05,1.0
other,EPI_ISL_19685467,2024-11-05,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19823669,2025-03-11,1.0
other,EPI_ISL_19863286,2025-01-14,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19867303,2025-01-27,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19867302,2025-01-28,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19867300,2025-02-05,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19867304,2025-03-04,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19867305,2025-03-05,1.0
other,EPI_ISL_19867296,2025-03-05,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19867295,2025-03-06,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19867299,2025-03-10,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19867294,2025-03-13,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19867297,2025-03-16,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19867298,2025-03-19,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19784947,2025-02-08,1.0
other,EPI_ISL_19284259,2024-04-26,1.0
other,EPI_ISL_19284266,2024-05-07,1.0
other,EPI_ISL_19284301,2024-05-16,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19466598,2024-05-22,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19466597,2024-06-25,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19466602,2024-06-25,1.0
other,EPI_ISL_19466591,2024-06-24,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19466605,2024-05-03,1.0
other,EPI_ISL_19466590,2024-06-26,1.0
other,EPI_ISL_19466596,2024-07-01,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19466600,2024-07-09,1.0
A/Oregon/265/2024|EPI_ISL_19628082,EPI_ISL_19466603,2024-07-16,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19727495,2024-10-03,1.0
A/Colorado/ISC-1416/2024|EPI_ISL_19628516,EPI_ISL_19727497,2024-10-18,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19727503,2024-10-11,1.0
other,EPI_ISL_19770652,2024-10-22,1.0
other,EPI_ISL_19727542,2024-10-29,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19727512,2024-10-31,1.0
other,EPI_ISL_19727491,2024-11-04,1.0
other,EPI_ISL_19727514,2024-11-10,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19727507,2024-11-06,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19727508,2024-11-14,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19727501,2024-11-18,1.0
other,EPI_ISL_19727493,2024-11-13,1.0
other,EPI_ISL_19727544,2024-11-19,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19727830,2024-11-22,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19727540,2024-11-24,1.0
other,EPI_ISL_19727532,2024-11-24,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19727505,2024-11-25,1.0
A/Oregon/265/2024|EPI_ISL_19628082,EPI_ISL_19727489,2024-11-25,1.0
other,EPI_ISL_19727534,2024-11-26,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19727536,2024-11-29,1.0
other,EPI_ISL_19727487,2024-12-14,1.0
A/Texas/ISC-1274/2025|EPI_ISL_19759743,EPI_ISL_19798818,2024-12-27,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_20061910,2025-03-05,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19366435,2024-05-28,1.0
other,EPI_ISL_19482784,2024-07-27,1.0
other,EPI_ISL_19798814,2024-12-05,1.0
other,EPI_ISL_19798816,2024-12-09,1.0
A/Oregon/265/2024|EPI_ISL_19628082,EPI_ISL_19482778,2024-07-03,1.0
A/Oregon/265/2024|EPI_ISL_19628082,EPI_ISL_19482783,2024-07-16,1.0
A/Colorado/ISC-1416/2024|EPI_ISL_19628516,EPI_ISL_19798802,2025-01-20,1.0
other,EPI_ISL_19798806,2025-01-27,1.0
other,EPI_ISL_19798809,2025-01-28,1.0
other,EPI_ISL_19798834,2024-12-31,1.0
A/Texas/ISC-1322/2025|EPI_ISL_19759740,EPI_ISL_19798789,2025-01-09,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19798791,2025-01-13,1.0
other,EPI_ISL_19798793,2025-01-14,1.0
A/Texas/ISC-1322/2025|EPI_ISL_19759740,EPI_ISL_19798795,2025-01-14,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19798797,2025-01-14,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19798798,2025-01-16,1.0
other,EPI_ISL_19798799,2025-01-16,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19731283,2025-01-07,1.0
other,EPI_ISL_19731284,2025-01-08,1.0
other,EPI_ISL_20061907,2025-02-18,1.0
A/Texas/ISC-1322/2025|EPI_ISL_19759740,EPI_ISL_20061908,2025-02-19,1.0
other,EPI_ISL_19202945,2024-04-25,1.0
other,EPI_ISL_19482776,2024-04-22,1.0
other,EPI_ISL_19731281,2025-01-07,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19798805,2025-01-24,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_20061898,2025-02-13,1.0
other,EPI_ISL_19366470,2024-05-30,1.0
other,EPI_ISL_19482786,2024-07-26,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19798800,2025-01-17,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19202941,2024-04-26,1.0
A/Colorado/ISC-1416/2024|EPI_ISL_19628516,EPI_ISL_20061905,2025-02-20,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_20061918,2025-02-19,1.0
other,EPI_ISL_20061927,2025-03-18,1.0
other,EPI_ISL_19202946,2024-05-02,1.0
other,EPI_ISL_19366396,2024-05-07,1.0
other,EPI_ISL_19798825,2025-01-04,1.0
other,EPI_ISL_19798826,2025-01-07,1.0
