variant,accession,date,weight
other,EPI_ISL_19745446,2025-01-11,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19745441,2025-01-04,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19745440,2025-01-14,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19745440,2025-01-14,0.5
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19745443,2025-01-17,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19352233,2024-04-27,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19352233,2024-04-27,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19352233,2024-04-27,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19352233,2024-04-27,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19352233,2024-04-27,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19352233,2024-04-27,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19352233,2024-04-27,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19352233,2024-04-27,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19352233,2024-04-27,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19352233,2024-04-27,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745442,2025-01-14,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19352246,2024-04-29,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745471,2025-01-12,1.0
other,EPI_ISL_19352245,2024-05-06,1.0
other,EPI_ISL_19352244,2024-05-27,1.0
other,EPI_ISL_19352243,2024-05-23,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745467,2024-12-06,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745461,2025-01-10,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19745460,2025-01-01,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745463,2025-01-16,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745462,2024-12-04,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745457,2024-12-10,1.0
other,EPI_ISL_19810995,2025-02-27,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745456,2025-01-13,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19745459,2025-01-07,1.0
other,EPI_ISL_19810993,2025-02-26,1.0
A/Vermont/13/2025|EPI_ISL_19759256,EPI_ISL_19745458,2024-12-30,0.3333333333333333
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19745458,2024-12-30,0.3333333333333333
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19745458,2024-12-30,0.3333333333333333
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19352248,2024-05-03,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19352248,2024-05-03,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19352248,2024-05-03,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19352248,2024-05-03,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19352248,2024-05-03,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19352248,2024-05-03,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19352248,2024-05-03,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19352248,2024-05-03,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19352248,2024-05-03,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19352248,2024-05-03,0.1
other,EPI_ISL_19778189,2024-05-09,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745421,2025-01-13,1.0
A/BurkinaFaso/3131/2023|EPI_ISL_19093570,EPI_ISL_19778188,2024-05-13,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19745420,2025-01-22,1.0
A/Nevada/216/2024|EPI_ISL_19628198,EPI_ISL_19647114,2024-11-13,1.0
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19352198,2024-07-28,1.0
A/Minnesota/133/2024|EPI_ISL_19628109,EPI_ISL_19778191,2024-05-21,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19745423,2025-01-12,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19352197,2024-07-18,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19352197,2024-07-18,0.5
A/Florida/ISC-1241/2025|EPI_ISL_19790412|EPI4135634,EPI_ISL_19745422,2025-01-13,1.0
A/Oregon/265/2024|EPI_ISL_19628082,EPI_ISL_19647112,2024-11-13,1.0
A/BurkinaFaso/3131/2023|EPI_ISL_19093570,EPI_ISL_19778185,2024-05-07,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19745417,2025-01-23,1.0
other,EPI_ISL_19352195,2024-06-29,1.0
A/BurkinaFaso/3131/2023|EPI_ISL_19093570,EPI_ISL_19778184,2024-04-20,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745416,2025-01-23,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19778187,2024-04-26,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19778187,2024-04-26,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19778187,2024-04-26,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19778187,2024-04-26,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19778187,2024-04-26,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19778187,2024-04-26,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19778187,2024-04-26,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19778187,2024-04-26,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19778187,2024-04-26,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19778187,2024-04-26,0.1
A/Texas/ISC-1274/2025|EPI_ISL_19759743,EPI_ISL_19745419,2025-01-24,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19352193,2024-07-28,1.0
A/BurkinaFaso/3131/2023|EPI_ISL_19093570,EPI_ISL_19778186,2024-05-08,1.0
other,EPI_ISL_19745418,2025-01-23,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19647116,2024-11-04,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745413,2025-01-23,1.0
A/Michigan/120/2024|EPI_ISL_19628034,EPI_ISL_19745412,2025-01-20,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19647106,2024-11-08,1.0
other,EPI_ISL_19778183,2024-05-06,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745415,2025-01-22,1.0
other,EPI_ISL_19745414,2025-01-19,1.0
other,EPI_ISL_19647104,2024-10-12,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19745409,2025-01-15,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19745408,2025-01-09,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19647110,2024-10-16,1.0
other,EPI_ISL_19745411,2025-01-24,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19745410,2025-01-26,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19745410,2025-01-26,0.5
A/Oregon/265/2024|EPI_ISL_19628082,EPI_ISL_19647108,2024-11-13,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19352200,2024-07-29,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745437,2025-01-11,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19745436,2025-01-13,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745439,2025-01-21,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745438,2025-01-14,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745433,2025-01-23,1.0
other,EPI_ISL_19745432,2025-01-27,1.0
A/Vermont/13/2025|EPI_ISL_19759256,EPI_ISL_19745435,2025-01-01,0.3333333333333333
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19745435,2025-01-01,0.3333333333333333
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19745435,2025-01-01,0.3333333333333333
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745434,2025-01-22,1.0
A/Colorado/ISC-1416/2024|EPI_ISL_19628516,EPI_ISL_19745428,2025-01-13,1.0
A/Texas/ISC-1274/2025|EPI_ISL_19759743,EPI_ISL_19745431,2025-01-12,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745425,2025-01-13,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745424,2025-01-13,1.0
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19745426,2025-01-22,1.0
A/Washington/284/2024|EPI_ISL_19628073,EPI_ISL_19745517,2024-12-02,1.0
other,EPI_ISL_19352295,2024-07-14,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745516,2024-12-10,1.0
A/Washington/284/2024|EPI_ISL_19628073,EPI_ISL_19745519,2024-11-25,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745518,2024-12-09,1.0
A/Washington/284/2024|EPI_ISL_19628073,EPI_ISL_19745513,2024-12-11,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19352291,2024-05-20,1.0
A/Texas/ISC-1274/2025|EPI_ISL_19759743,EPI_ISL_19745512,2024-12-07,1.0
A/Washington/284/2024|EPI_ISL_19628073,EPI_ISL_19745515,2024-11-29,1.0
other,EPI_ISL_19352288,2024-04-15,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745509,2025-01-22,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745508,2024-12-15,1.0
other,EPI_ISL_19745511,2024-10-26,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745510,2024-12-11,1.0
other,EPI_ISL_19352299,2024-05-16,1.0
other,EPI_ISL_19352296,2024-07-07,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745533,2024-12-15,1.0
other,EPI_ISL_19745532,2024-11-07,1.0
A/Nevada/216/2024|EPI_ISL_19628198,EPI_ISL_19745534,2024-12-16,1.0
A/Oregon/265/2024|EPI_ISL_19628082,EPI_ISL_19745529,2024-12-15,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19352307,2024-04-11,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19352307,2024-04-11,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19352307,2024-04-11,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19352307,2024-04-11,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19352307,2024-04-11,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19352307,2024-04-11,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19352307,2024-04-11,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19352307,2024-04-11,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19352307,2024-04-11,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19352307,2024-04-11,0.1
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19745528,2024-10-04,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19745528,2024-10-04,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745528,2024-10-04,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19745528,2024-10-04,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19745528,2024-10-04,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19745528,2024-10-04,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19745528,2024-10-04,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19745528,2024-10-04,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19745528,2024-10-04,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19745528,2024-10-04,0.1
A/Washington/284/2024|EPI_ISL_19628073,EPI_ISL_19745530,2024-11-27,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19450623,2024-08-06,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19352304,2024-04-21,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19352304,2024-04-21,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19352304,2024-04-21,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19352304,2024-04-21,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19352304,2024-04-21,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19352304,2024-04-21,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19352304,2024-04-21,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19352304,2024-04-21,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19352304,2024-04-21,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19352304,2024-04-21,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745525,2024-12-08,1.0
A/Washington/284/2024|EPI_ISL_19628073,EPI_ISL_19745524,2024-11-16,1.0
A/Michigan/120/2024|EPI_ISL_19628034,EPI_ISL_19745527,2024-12-08,1.0
other,EPI_ISL_19745526,2024-11-06,1.0
A/Washington/284/2024|EPI_ISL_19628073,EPI_ISL_19745521,2024-12-25,1.0
A/Minnesota/133/2024|EPI_ISL_19628109,EPI_ISL_19450612,2024-08-23,1.0
A/Washington/284/2024|EPI_ISL_19628073,EPI_ISL_19745520,2024-12-07,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745523,2024-12-09,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19745522,2024-11-02,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19745522,2024-11-02,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745522,2024-11-02,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19745522,2024-11-02,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19745522,2024-11-02,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19745522,2024-11-02,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19745522,2024-11-02,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19745522,2024-11-02,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19745522,2024-11-02,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19745522,2024-11-02,0.1
other,EPI_ISL_19352263,2024-04-25,1.0
other,EPI_ISL_19352261,2024-04-10,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19745483,2025-01-08,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745479,2024-12-05,1.0
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19352269,2024-07-17,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19352269,2024-07-17,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19352269,2024-07-17,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19352269,2024-07-17,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19352269,2024-07-17,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19352269,2024-07-17,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19352269,2024-07-17,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19352269,2024-07-17,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19352269,2024-07-17,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19352269,2024-07-17,0.1
A/Colombia/7681/2024|EPI_ISL_19628089,EPI_ISL_19352265,2024-05-21,0.1
A/Tennessee/99/2024|EPI_ISL_19628042,EPI_ISL_19352265,2024-05-21,0.1
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19352265,2024-05-21,0.1
A/New_York/191/2024|EPI_ISL_19586926,EPI_ISL_19352265,2024-05-21,0.1
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19352265,2024-05-21,0.1
A/Santa_Catarina/333/2025|EPI_ISL_19786875,EPI_ISL_19352265,2024-05-21,0.1
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19352265,2024-05-21,0.1
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19352265,2024-05-21,0.1
A/Lisboa/216/2023|EPI_ISL_18913575,EPI_ISL_19352265,2024-05-21,0.1
A/Slovenia/49/2024|EPI_ISL_19192381,EPI_ISL_19352265,2024-05-21,0.1
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19745501,2024-12-28,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19745501,2024-12-28,0.5
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19745500,2025-01-17,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19745503,2025-01-21,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19745502,2025-01-11,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745499,2024-12-07,1.0
other,EPI_ISL_19745498,2025-01-13,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19352287,2024-04-05,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19745494,2025-01-13,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19746094,2024-06-12,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19746110,2024-06-01,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19680565,2024-06-19,1.0
other,EPI_ISL_19418472,2024-08-21,1.0
other,EPI_ISL_19418473,2024-08-22,1.0
other,EPI_ISL_19418469,2024-08-19,1.0
other,EPI_ISL_19418470,2024-08-14,1.0
other,EPI_ISL_19418483,2024-08-13,1.0
other,EPI_ISL_19418484,2024-08-13,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746221,2025-01-26,1.0
other,EPI_ISL_19451304,2024-08-08,1.0
A/Saskatchewan/RV04835/2024|EPI_ISL_19565825,EPI_ISL_19451305,2024-08-05,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746223,2025-01-23,1.0
other,EPI_ISL_19451306,2024-07-22,1.0
A/Saskatchewan/RV04835/2024|EPI_ISL_19565825,EPI_ISL_19451307,2024-08-15,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746217,2025-01-15,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451308,2024-07-28,1.0
other,EPI_ISL_19451309,2024-08-04,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19778987,2025-02-02,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19746219,2025-01-26,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451310,2024-08-19,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451311,2024-08-19,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451296,2024-08-07,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746212,2025-01-27,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451297,2024-08-12,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746215,2025-01-22,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451298,2024-08-12,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451300,2024-08-12,1.0
A/Vermont/13/2025|EPI_ISL_19759256,EPI_ISL_19746208,2025-01-22,0.3333333333333333
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19746208,2025-01-22,0.3333333333333333
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19746208,2025-01-22,0.3333333333333333
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746210,2025-01-28,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451303,2024-08-12,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19746237,2025-01-16,1.0
other,EPI_ISL_19746239,2025-01-26,1.0
other,EPI_ISL_19746233,2025-01-27,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746235,2025-01-26,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746229,2025-01-24,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451312,2024-08-12,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451313,2024-08-12,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19778999,2025-01-25,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746231,2025-01-26,1.0
A/Queensland/IN000803/2024|EPI_ISL_19664823,EPI_ISL_19778998,2025-02-12,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746225,2025-01-26,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746227,2025-01-24,1.0
other,EPI_ISL_19058108,2024-04-02,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746189,2025-01-22,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451272,2024-08-12,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19746191,2025-01-19,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19746191,2025-01-19,0.5
A/Saskatchewan/RV04835/2024|EPI_ISL_19565825,EPI_ISL_19451274,2024-08-13,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451275,2024-08-12,1.0
A/Sydney/43/2025|EPI_ISL_19780873,EPI_ISL_19746185,2025-01-20,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451276,2024-08-05,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451277,2024-08-14,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19746187,2025-01-22,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19746187,2025-01-22,0.5
other,EPI_ISL_19451279,2024-07-23,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19746180,2025-01-21,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19746180,2025-01-21,0.5
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451265,2024-08-01,1.0
other,EPI_ISL_19451266,2024-08-06,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19746182,2025-01-27,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19451267,2024-07-30,0.5
A/Rhode_Island/15446/2025|EPI_ISL_19774046,EPI_ISL_19451267,2024-07-30,0.5
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451268,2024-08-20,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451269,2024-08-05,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451270,2024-08-05,1.0
other,EPI_ISL_19451271,2024-08-08,1.0
A/Queensland/IN000803/2024|EPI_ISL_19664823,EPI_ISL_19778973,2025-01-21,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451288,2024-07-31,1.0
A/Minnesota/133/2024|EPI_ISL_19628109,EPI_ISL_19778972,2024-12-31,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19746204,2025-01-23,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451289,2024-08-01,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451290,2024-08-01,1.0
A/Punta_Arenas/83659/2024|EPI_ISL_19652846,EPI_ISL_19746206,2025-01-23,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451291,2024-08-01,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746200,2025-01-22,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451293,2024-07-28,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19778970,2025-01-15,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746202,2025-01-20,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451295,2024-08-02,1.0
other,EPI_ISL_19451280,2024-08-06,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19746196,2025-01-21,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19746196,2025-01-21,0.5
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451281,2024-08-12,1.0
A/Indiana/46/2024|EPI_ISL_19628119,EPI_ISL_19451282,2024-08-07,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746198,2025-01-21,1.0
A/Wisconsin/NIRC-IS-1016/2024|EPI_ISL_19628582,EPI_ISL_19746193,2025-01-28,1.0
other,EPI_ISL_19451284,2024-08-12,1.0
other,EPI_ISL_19451285,2024-08-14,1.0
other,EPI_ISL_19451287,2024-08-13,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19779053,2025-02-13,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19746286,2025-01-20,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19746280,2025-01-25,1.0
